0.000 1.000 0.333 93 0.000 1.000 0.333
0.000 1.000 0.444 94 0.000 1.000 0.444
0.000 1.000 0.556 95 0.000 1.000 0.556
0.000 1.000 0.667 96 0.000 1.000 0.667
0.000 1.000 0.778 97 0.000 1.000 0.778
0.000 1.000 0.889 98 0.000 1.000 0.889
0.000 1.000 1.000 99 0.000 1.000 1.000
0.111 0.000 0.000 100 0.111 0.000 0.000
0.111 0.000 0.111 101 0.111 0.000 0.111
0.111 0.000 0.222 102 0.111 0.000 0.222
0.111 0.000 0.333 103 0.111 0.000 0.333
0.111 0.000 0.444 104 0.111 0.000 0.444
0.111 0.000 0.556 105 0.111 0.000 0.556
0.111 0.000 0.667 106 0.111 0.000 0.667
0.111 0.000 0.778 107 0.111 0.000 0.778
0.111 0.000 0.889 108 0.111 0.000 0.889
0.111 0.000 1.000 109 0.111 0.000 1.000
0.111 0.111 0.000 110 0.111 0.111 0.000
0.111 0.111 0.111 111 0.111 0.111 0.111
0.111 0.111 0.222 112 0.111 0.111 0.222
0.111 0.111 0.333 113 0.111 0.111 0.333
0.111 0.111 0.444 114 0.111 0.111 0.444
0.111 0.111 0.556 115 0.111 0.111 0.556
0.111 0.111 0.667 116 0.111 0.111 0.667
0.111 0.111 0.778 117 0.111 0.111 0.778
0.111 0.111 0.889 118 0.111 0.111 0.889
0.111 0.111 1.000 119 0.111 0.111 1.000
0.111 0.222 0.000 120 0.111 0.222 0.000
0.111 0.222 0.111 121 0.111 0.222 0.111
0.111 0.222 0.222 122 0.111 0.222 0.222
0.111 0.222 0.333 123 0.111 0.222 0.333
0.111 0.222 0.444 124 0.111 0.222 0.444
0.111 0.222 0.556 125 0.111 0.222 0.556
0.111 0.222 0.667 126 0.111 0.222 0.667
0.111 0.222 0.778 127 0.111 0.222 0.778
0.111 0.222 0.889 128 0.111 0.222 0.889
0.111 0.222 1.000 129 0.111 0.222 1.000
0.111 0.333 0.000 130 0.111 0.333 0.000
0.111 0.333 0.111 131 0.111 0.333 0.111
0.111 0.333 0.222 132 0.111 0.333 0.222
0.111 0.333 0.333 133 0.111 0.333 0.333
0.111 0.333 0.444 134 0.111 0.333 0.444
0.111 0.333 0.556 135 0.111 0.333 0.556
0.111 0.333 0.667 136 0.111 0.333 0.667
0.111 0.333 0.778 137 0.111 0.333 0.778
0.111 0.333 0.889 138 0.111 0.333 0.889
0.111 0.333 1.000 139 0.111 0.333 1.000
0.111 0.444 0.000 140 0.111 0.444 0.000
0.111 0.444 0.111 141 0.111 0.444 0.111
0.111 0.444 0.222 142 0.111 0.444 0.222
0.111 0.444 0.333 143 0.111 0.444 0.333
0.111 0.444 0.444 144 0.111 0.444 0.444
0.111 0.444 0.556 145 0.111 0.444 0.556
0.111 0.444 0.667 146 0.111 0.444 0.667
0.111 0.444 0.778 147 0.111 0.444 0.778
0.111 0.444 0.889 148 0.111 0.444 0.889
0.111 0.444 1.000 149 0.111 0.444 1.000
0.111 0.556 0.000 150 0.111 0.556 0.000
0.111 0.556 0.111 151 0.111 0.556 0.111
0.111 0.556 0.222 152 0.111 0.556 0.222
0.111 0.556 0.333 153 0.111 0.556 0.333
0.111 0.556 0.444 154 0.111 0.556 0.444
0.111 0.556 0.556 155 0.111 0.556 0.556
0.111 0.556 0.667 156 0.111 0.556 0.667
0.111 0.556 0.778 157 0.111 0.556 0.778
0.111 0.556 0.889 158 0.111 0.556 0.889
0.111 0.556 1.000 159 0.111 0.556 1.000
0.111 0.667 0.000 160 0.111 0.667 0.000
0.111 0.667 0.111 161 0.111 0.667 0.111
0.111 0.667 0.222 162 0.111 0.667 0.222
0.111 0.667 0.333 163 0.111 0.667 0.333
0.111 0.667 0.444 164 0.111 0.667 0.444
0.111 0.667 0.556 165 0.111 0.667 0.556
0.111 0.667 0.667 166 0.111 0.667 0.667
0.111 0.667 0.778 167 0.111 0.667 0.778
0.111 0.667 0.889 168 0.111 0.667 0.889
0.111 0.667 1.000 169 0.111 0.667 1.000
0.111 0.778 0.000 170 0.111 0.778 0.000
0.111 0.778 0.111 171 0.111 0.778 0.111
0.111 0.778 0.222 172 0.111 0.778 0.222
0.111 0.778 0.333 173 0.111 0.778 0.333
0.111 0.778 0.444 174 0.111 0.778 0.444
0.111 0.778 0.556 175 0.111 0.778 0.556
0.111 0.778 0.667 176 0.111 0.778 0.667
0.111 0.778 0.778 177 0.111 0.778 0.778
0.111 0.778 0.889 178 0.111 0.778 0.889
0.111 0.778 1.000 179 0.111 0.778 1.000
0.111 0.889 0.000 180 0.111 0.889 0.000
0.111 0.889 0.111 181 0.111 0.889 0.111
0.111 0.889 0.222 182 0.111 0.889 0.222
0.111 0.889 0.333 183 0.111 0.889 0.333
0.111 0.889 0.444 184 0.111 0.889 0.444
0.111 0.889 0.556 185 0.111 0.889 0.556
0.111 0.889 0.667 186 0.111 0.889 0.667
0.111 0.889 0.778 187 0.111 0.889 0.778
0.111 0.889 0.889 188 0.111 0.889 0.889
0.111 0.889 1.000 189 0.111 0.889 1.000
0.111 1.000 0.000 190 0.111 1.000 0.000
0.111 1.000 0.111 191 0.111 1.000 0.111
0.111 1.000 0.222 192 0.111 1.000 0.222
0.111 1.000 0.333 193 0.111 1.000 0.333
0.111 1.000 0.444 194 0.111 1.000 0.444
0.111 1.000 0.556 195 0.111 1.000 0.556
0.111 1.000 0.667 196 0.111 1.000 0.667
0.111 1.000 0.778 197 0.111 1.000 0.778
0.111 1.000 0.889 198 0.111 1.000 0.889
0.111 1.000 1.000 199 0.111 1.000 1.000
0.222 0.000 0.000 200 0.222 0.000 0.000
0.222 0.000 0.111 201 0.222 0.000 0.111
0.222 0.000 0.222 202 0.222 0.000 0.222
0.222 0.000 0.333 203 0.222 0.000 0.333
0.222 0.000 0.444 204 0.222 0.000 0.444
0.222 0.000 0.556 205 0.222 0.000 0.556
0.222 0.000 0.667 206 0.222 0.000 0.667
0.222 0.000 0.778 207 0.222 0.000 0.778
0.222 0.000 0.889 208 0.222 0.000 0.889
0.222 0.000 1.000 209 0.222 0.000 1.000
0.222 0.111 0.000 210 0.222 0.111 0.000
0.222 0.111 0.111 211 0.222 0.111 0.111
0.222 0.111 0.222 212 0.222 0.111 0.222
0.222 0.111 0.333 213 0.222 0.111 0.333
0.222 0.111 0.444 214 0.222 0.111 0.444
0.222 0.111 0.556 215 0.222 0.111 0.556
0.222 0.111 0.667 216 0.222 0.111 0.667
0.222 0.111 0.778 217 0.222 0.111 0.778
0.222 0.111 0.889 218 0.222 0.111 0.889
0.222 0.111 1.000 219 0.222 0.111 1.000
0.222 0.222 0.000 220 0.222 0.222 0.000
0.222 0.222 0.111 221 0.222 0.222 0.111
0.222 0.222 0.222 222 0.222 0.222 0.222
0.222 0.222 0.333 223 0.222 0.222 0.333
0.222 0.222 0.444 224 0.222 0.222 0.444
0.222 0.222 0.556 225 0.222 0.222 0.556
0.222 0.222 0.667 226 0.222 0.222 0.667
0.222 0.222 0.778 227 0.222 0.222 0.778
0.222 0.222 0.889 228 0.222 0.222 0.889
0.222 0.222 1.000 229 0.222 0.222 1.000
0.222 0.333 0.000 230 0.222 0.333 0.000
0.222 0.333 0.111 231 0.222 0.333 0.111
0.222 0.333 0.222 232 0.222 0.333 0.222
0.222 0.333 0.333 233 0.222 0.333 0.333
0.222 0.333 0.444 234 0.222 0.333 0.444
0.222 0.333 0.556 235 0.222 0.333 0.556
0.222 0.333 0.667 236 0.222 0.333 0.667
0.222 0.333 0.778 237 0.222 0.333 0.778
0.222 0.333 0.889 238 0.222 0.333 0.889
0.222 0.333 1.000 239 0.222 0.333 1.000
0.222 0.444 0.000 240 0.222 0.444 0.000
0.222 0.444 0.111 241 0.222 0.444 0.111
0.222 0.444 0.222 242 0.222 0.444 0.222
0.222 0.444 0.333 243 0.222 0.444 0.333
0.222 0.444 0.444 244 0.222 0.444 0.444
0.222 0.444 0.556 245 0.222 0.444 0.556
0.222 0.444 0.667 246 0.222 0.444 0.667
0.222 0.444 0.778 247 0.222 0.444 0.778
0.222 0.444 0.889 248 0.222 0.444 0.889
0.222 0.444 1.000 249 0.222 0.444 1.000
0.222 0.556 0.000 250 0.222 0.556 0.000
0.222 0.556 0.111 251 0.222 0.556 0.111
0.222 0.556 0.222 252 0.222 0.556 0.222
0.222 0.556 0.333 253 0.222 0.556 0.333
0.222 0.556 0.444 254 0.222 0.556 0.444
0.222 0.556 0.556 255 0.222 0.556 0.556
0.222 0.556 0.667 256 0.222 0.556 0.667
0.222 0.556 0.778 257 0.222 0.556 0.778
0.222 0.556 0.889 258 0.222 0.556 0.889
0.222 0.556 1.000 259 0.222 0.556 1.000
0.222 0.667 0.000 260 0.222 0.667 0.000
0.222 0.667 0.111 261 0.222 0.667 0.111
0.222 0.667 0.222 262 0.222 0.667 0.222
0.222 0.667 0.333 263 0.222 0.667 0.333
0.222 0.667 0.444 264 0.222 0.667 0.444
0.222 0.667 0.556 265 0.222 0.667 0.556
0.222 0.667 0.667 266 0.222 0.667 0.667
0.222 0.667 0.778 267 0.222 0.667 0.778
0.222 0.667 0.889 268 0.222 0.667 0.889
0.222 0.667 1.000 269 0.222 0.667 1.000
0.222 0.778 0.000 270 0.222 0.778 0.000
0.222 0.778 0.111 271 0.222 0.778 0.111
0.222 0.778 0.222 272 0.222 0.778 0.222
0.222 0.778 0.333 273 0.222 0.778 0.333
0.222 0.778 0.444 274 0.222 0.778 0.444
0.222 0.778 0.556 275 0.222 0.778 0.556
0.222 0.778 0.667 276 0.222 0.778 0.667
0.222 0.778 0.778 277 0.222 0.778 0.778
0.222 0.778 0.889 278 0.222 0.778 0.889
0.222 0.778 1.000 279 0.222 0.778 1.000
0.222 0.889 0.000 280 0.222 0.889 0.000
0.222 0.889 0.111 281 0.222 0.889 0.111
0.222 0.889 0.222 282 0.222 0.889 0.222
0.222 0.889 0.333 283 0.222 0.889 0.333
0.222 0.889 0.444 284 0.222 0.889 0.444
0.222 0.889 0.556 285 0.222 0.889 0.556
0.222 0.889 0.667 286 0.222 0.889 0.667
0.222 0.889 0.778 287 0.222 0.889 0.778
0.222 0.889 0.889 288 0.222 0.889 0.889
0.222 0.889 1.000 289 0.222 0.889 1.000
0.222 1.000 0.000 290 0.222 1.000 0.000
0.222 1.000 0.111 291 0.222 1.000 0.111
0.222 1.000 0.222 292 0.222 1.000 0.222
0.222 1.000 0.333 293 0.222 1.000 0.333
0.222 1.000 0.444 294 0.222 1.000 0.444
0.222 1.000 0.556 295 0.222 1.000 0.556
0.222 1.000 0.667 296 0.222 1.000 0.667
0.222 1.000 0.778 297 0.222 1.000 0.778
0.222 1.000 0.889 298 0.222 1.000 0.889
0.222 1.000 1.000 299 0.222 1.000 1.000
0.333 0.000 0.000 300 0.333 0.000 0.000
0.333 0.000 0.111 301 0.333 0.000 0.111
0.333 0.000 0.222 302 0.333 0.000 0.222
0.333 0.000 0.333 303 0.333 0.000 0.333
0.333 0.000 0.444 304 0.333 0.000 0.444
0.333 0.000 0.556 305 0.333 0.000 0.556
0.333 0.000 0.667 306 0.333 0.000 0.667
0.333 0.000 0.778 307 0.333 0.000 0.778
0.333 0.000 0.889 308 0.333 0.000 0.889
0.333 0.000 1.000 309 0.333 0.000 1.000
0.333 0.111 0.000 310 0.333 0.111 0.000
0.333 0.111 0.111 311 0.333 0.111 0.111
0.333 0.111 0.222 312 0.333 0.111 0.222
0.333 0.111 0.333 313 0.333 0.111 0.333
0.333 0.111 0.444 314 0.333 0.111 0.444
0.333 0.111 0.556 315 0.333 0.111 0.556
0.333 0.111 0.667 316 0.333 0.111 0.667
0.333 0.111 0.778 317 0.333 0.111 0.778
0.333 0.111 0.889 318 0.333 0.111 0.889
0.333 0.111 1.000 319 0.333 0.111 1.000
0.333 0.222 0.000 320 0.333 0.222 0.000
0.333 0.222 0.111 321 0.333 0.222 0.111
0.333 0.222 0.222 322 0.333 0.222 0.222
0.333 0.222 0.333 323 0.333 0.222 0.333
0.333 0.222 0.444 324 0.333 0.222 0.444
0.333 0.222 0.556 325 0.333 0.222 0.556
0.333 0.222 0.667 326 0.333 0.222 0.667
0.333 0.222 0.778 327 0.333 0.222 0.778
0.333 0.222 0.889 328 0.333 0.222 0.889
0.333 0.222 1.000 329 0.333 0.222 1.000
0.333 0.333 0.000 330 0.333 0.333 0.000
0.333 0.333 0.111 331 0.333 0.333 0.111
0.333 0.333 0.222 332 0.333 0.333 0.222
0.333 0.333 0.333 333 0.333 0.333 0.333
0.333 0.333 0.444 334 0.333 0.333 0.444
0.333 0.333 0.556 335 0.333 0.333 0.556
0.333 0.333 0.667 336 0.333 0.333 0.667
0.333 0.333 0.778 337 0.333 0.333 0.778
0.333 0.333 0.889 338 0.333 0.333 0.889
0.333 0.333 1.000 339 0.333 0.333 1.000
0.333 0.444 0.000 340 0.333 0.444 0.000
0.333 0.444 0.111 341 0.333 0.444 0.111
0.333 0.444 0.222 342 0.333 0.444 0.222
0.333 0.444 0.333 343 0.333 0.444 0.333
0.333 0.444 0.444 344 0.333 0.444 0.444
0.333 0.444 0.556 345 0.333 0.444 0.556
0.333 0.444 0.667 346 0.333 0.444 0.667
0.333 0.444 0.778 347 0.333 0.444 0.778
0.333 0.444 0.889 348 0.333 0.444 0.889
0.333 0.444 1.000 349 0.333 0.444 1.000
0.333 0.556 0.000 350 0.333 0.556 0.000
0.333 0.556 0.111 351 0.333 0.556 0.111
0.333 0.556 0.222 352 0.333 0.556 0.222
0.333 0.556 0.333 353 0.333 0.556 0.333
0.333 0.556 0.444 354 0.333 0.556 0.444
0.333 0.556 0.556 355 0.333 0.556 0.556
0.333 0.556 0.667 356 0.333 0.556 0.667
0.333 0.556 0.778 357 0.333 0.556 0.778
0.333 0.556 0.889 358 0.333 0.556 0.889
0.333 0.556 1.000 359 0.333 0.556 1.000
0.333 0.667 0.000 360 0.333 0.667 0.000
0.333 0.667 0.111 361 0.333 0.667 0.111
0.333 0.667 0.222 362 0.333 0.667 0.222
0.333 0.667 0.333 363 0.333 0.667 0.333
0.333 0.667 0.444 364 0.333 0.667 0.444
0.333 0.667 0.556 365 0.333 0.667 0.556
0.333 0.667 0.667 366 0.333 0.667 0.667
0.333 0.667 0.778 367 0.333 0.667 0.778
0.333 0.667 0.889 368 0.333 0.667 0.889
0.333 0.667 1.000 369 0.333 0.667 1.000
0.333 0.778 0.000 370 0.333 0.778 0.000
0.333 0.778 0.111 371 0.333 0.778 0.111
0.333 0.778 0.222 372 0.333 0.778 0.222
0.333 0.778 0.333 373 0.333 0.778 0.333
0.333 0.778 0.444 374 0.333 0.778 0.444
0.333 0.778 0.556 375 0.333 0.778 0.556
0.333 0.778 0.667 376 0.333 0.778 0.667
0.333 0.778 0.778 377 0.333 0.778 0.778
0.333 0.778 0.889 378 0.333 0.778 0.889
0.333 0.778 1.000 379 0.333 0.778 1.000
0.333 0.889 0.000 380 0.333 0.889 0.000
0.333 0.889 0.111 381 0.333 0.889 0.111
0.333 0.889 0.222 382 0.333 0.889 0.222
0.333 0.889 0.333 383 0.333 0.889 0.333
0.333 0.889 0.444 384 0.333 0.889 0.444
0.333 0.889 0.556 385 0.333 0.889 0.556
0.333 0.889 0.667 386 0.333 0.889 0.667
0.333 0.889 0.778 387 0.333 0.889 0.778
0.333 0.889 0.889 388 0.333 0.889 0.889
0.333 0.889 1.000 389 0.333 0.889 1.000
0.333 1.000 0.000 390 0.333 1.000 0.000
0.333 1.000 0.111 391 0.333 1.000 0.111
0.333 1.000 0.222 392 0.333 1.000 0.222
0.333 1.000 0.333 393 0.333 1.000 0.333
0.333 1.000 0.444 394 0.333 1.000 0.444
0.333 1.000 0.556 395 0.333 1.000 0.556
0.333 1.000 0.667 396 0.333 1.000 0.667
0.333 1.000 0.778 397 0.333 1.000 0.778
0.333 1.000 0.889 398 0.333 1.000 0.889
0.333 1.000 1.000 399 0.333 1.000 1.000
0.444 0.000 0.000 400 0.444 0.000 0.000
0.444 0.000 0.111 401 0.444 0.000 0.111
0.444 0.000 0.222 402 0.444 0.000 0.222
0.444 0.000 0.333 403 0.444 0.000 0.333
0.444 0.000 0.444 404 0.444 0.000 0.444
0.444 0.000 0.556 405 0.444 0.000 0.556
0.444 0.000 0.667 406 0.444 0.000 0.667
0.444 0.000 0.778 407 0.444 0.000 0.778
0.444 0.000 0.889 408 0.444 0.000 0.889
0.444 0.000 1.000 409 0.444 0.000 1.000
0.444 0.111 0.000 410 0.444 0.111 0.000
0.444 0.111 0.111 411 0.444 0.111 0.111
0.444 0.111 0.222 412 0.444 0.111 0.222
0.444 0.111 0.333 413 0.444 0.111 0.333
0.444 0.111 0.444 414 0.444 0.111 0.444
0.444 0.111 0.556 415 0.444 0.111 0.556
0.444 0.111 0.667 416 0.444 0.111 0.667
0.444 0.111 0.778 417 0.444 0.111 0.778
0.444 0.111 0.889 418 0.444 0.111 0.889
0.444 0.111 1.000 419 0.444 0.111 1.000
0.444 0.222 0.000 420 0.444 0.222 0.000
0.444 0.222 0.111 421 0.444 0.222 0.111
0.444 0.222 0.222 422 0.444 0.222 0.222
0.444 0.222 0.333 423 0.444 0.222 0.333
0.444 0.222 0.444 424 0.444 0.222 0.444
0.444 0.222 0.556 425 0.444 0.222 0.556
0.444 0.222 0.667 426 0.444 0.222 0.667
0.444 0.222 0.778 427 0.444 0.222 0.778
0.444 0.222 0.889 428 0.444 0.222 0.889
0.444 0.222 1.000 429 0.444 0.222 1.000
0.444 0.333 0.000 430 0.444 0.333 0.000
0.444 0.333 0.111 431 0.444 0.333 0.111
0.444 0.333 0.222 432 0.444 0.333 0.222
0.444 0.333 0.333 433 0.444 0.333 0.333
0.444 0.333 0.444 434 0.444 0.333 0.444
0.444 0.333 0.556 435 0.444 0.333 0.556
0.444 0.333 0.667 436 0.444 0.333 0.667
0.444 0.333 0.778 437 0.444 0.333 0.778
0.444 0.333 0.889 438 0.444 0.333 0.889
0.444 0.333 1.000 439 0.444 0.333 1.000
0.444 0.444 0.000 440 0.444 0.444 0.000
0.444 0.444 0.111 441 0.444 0.444 0.111
0.444 0.444 0.222 442 0.444 0.444 0.222
0.444 0.444 0.333 443 0.444 0.444 0.333
0.444 0.444 0.444 444 0.444 0.444 0.444
0.444 0.444 0.556 445 0.444 0.444 0.556
0.444 0.444 0.667 446 0.444 0.444 0.667
0.444 0.444 0.778 447 0.444 0.444 0.778
0.444 0.444 0.889 448 0.444 0.444 0.889
0.444 0.444 1.000 449 0.444 0.444 1.000
0.444 0.556 0.000 450 0.444 0.556 0.000
0.444 0.556 0.111 451 0.444 0.556 0.111
0.444 0.556 0.222 452 0.444 0.556 0.222
0.444 0.556 0.333 453 0.444 0.556 0.333
0.444 0.556 0.444 454 0.444 0.556 0.444
0.444 0.556 0.556 455 0.444 0.556 0.556
0.444 0.556 0.667 456 0.444 0.556 0.667
0.444 0.556 0.778 457 0.444 0.556 0.778
0.444 0.556 0.889 458 0.444 0.556 0.889
0.444 0.556 1.000 459 0.444 0.556 1.000
0.444 0.667 0.000 460 0.444 0.667 0.000
0.444 0.667 0.111 461 0.444 0.667 0.111
0.444 0.667 0.222 462 0.444 0.667 0.222
0.444 0.667 0.333 463 0.444 0.667 0.333
0.444 0.667 0.444 464 0.444 0.667 0.444
0.444 0.667 0.556 465 0.444 0.667 0.556
0.444 0.667 0.667 466 0.444 0.667 0.667
0.444 0.667 0.778 467 0.444 0.667 0.778
0.444 0.667 0.889 468 0.444 0.667 0.889
0.444 0.667 1.000 469 0.444 0.667 1.000
0.444 0.778 0.000 470 0.444 0.778 0.000
0.444 0.778 0.111 471 0.444 0.778 0.111
0.444 0.778 0.222 472 0.444 0.778 0.222
0.444 0.778 0.333 473 0.444 0.778 0.333
0.444 0.778 0.444 474 0.444 0.778 0.444
0.444 0.778 0.556 475 0.444 0.778 0.556
0.444 0.778 0.667 476 0.444 0.778 0.667
0.444 0.778 0.778 477 0.444 0.778 0.778
0.444 0.778 0.889 478 0.444 0.778 0.889
0.444 0.778 1.000 479 0.444 0.778 1.000
0.444 0.889 0.000 480 0.444 0.889 0.000
0.444 0.889 0.111 481 0.444 0.889 0.111
0.444 0.889 0.222 482 0.444 0.889 0.222
0.444 0.889 0.333 483 0.444 0.889 0.333
0.444 0.889 0.444 484 0.444 0.889 0.444
0.444 0.889 0.556 485 0.444 0.889 0.556
0.444 0.889 0.667 486 0.444 0.889 0.667
0.444 0.889 0.778 487 0.444 0.889 0.778
0.444 0.889 0.889 488 0.444 0.889 0.889
0.444 0.889 1.000 489 0.444 0.889 1.000
0.444 1.000 0.000 490 0.444 1.000 0.000
0.444 1.000 0.111 491 0.444 1.000 0.111
0.444 1.000 0.222 492 0.444 1.000 0.222
0.444 1.000 0.333 493 0.444 1.000 0.333
0.444 1.000 0.444 494 0.444 1.000 0.444
0.444 1.000 0.556 495 0.444 1.000 0.556
0.444 1.000 0.667 496 0.444 1.000 0.667
0.444 1.000 0.778 497 0.444 1.000 0.778
0.444 1.000 0.889 498 0.444 1.000 0.889
0.444 1.000 1.000 499 0.444 1.000 1.000
0.556 0.000 0.000 500 0.556 0.000 0.000
0.556 0.000 0.111 501 0.556 0.000 0.111
0.556 0.000 0.222 502 0.556 0.000 0.222
0.556 0.000 0.333 503 0.556 0.000 0.333
0.556 0.000 0.444 504 0.556 0.000 0.444
0.556 0.000 0.556 505 0.556 0.000 0.556
0.556 0.000 0.667 506 0.556 0.000 0.667
0.556 0.000 0.778 507 0.556 0.000 0.778
0.556 0.000 0.889 508 0.556 0.000 0.889
0.556 0.000 1.000 509 0.556 0.000 1.000
0.556 0.111 0.000 510 0.556 0.111 0.000
0.556 0.111 0.111 511 0.556 0.111 0.111
0.556 0.111 0.222 512 0.556 0.111 0.222
0.556 0.111 0.333 513 0.556 0.111 0.333
0.556 0.111 0.444 514 0.556 0.111 0.444
0.556 0.111 0.556 515 0.556 0.111 0.556
0.556 0.111 0.667 516 0.556 0.111 0.667
0.556 0.111 0.778 517 0.556 0.111 0.778
0.556 0.111 0.889 518 0.556 0.111 0.889
0.556 0.111 1.000 519 0.556 0.111 1.000
0.556 0.222 0.000 520 0.556 0.222 0.000
0.556 0.222 0.111 521 0.556 0.222 0.111
0.556 0.222 0.222 522 0.556 0.222 0.222
0.556 0.222 0.333 523 0.556 0.222 0.333
0.556 0.222 0.444 524 0.556 0.222 0.444
0.556 0.222 0.556 525 0.556 0.222 0.556
0.556 0.222 0.667 526 0.556 0.222 0.667
0.556 0.222 0.778 527 0.556 0.222 0.778
0.556 0.222 0.889 528 0.556 0.222 0.889
0.556 0.222 1.000 529 0.556 0.222 1.000
0.556 0.333 0.000 530 0.556 0.333 0.000
0.556 0.333 0.111 531 0.556 0.333 0.111
0.556 0.333 0.222 532 0.556 0.333 0.222
0.556 0.333 0.333 533 0.556 0.333 0.333
0.556 0.333 0.444 534 0.556 0.333 0.444
0.556 0.333 0.556 535 0.556 0.333 0.556
0.556 0.333 0.667 536 0.556 0.333 0.667
0.556 0.333 0.778 537 0.556 0.333 0.778
